run,epoch,accuracy,loss,val_accuracy,val_loss
base,1,0.37424996495246887,1.6906852722167969,0.6140514612197876,1.290505051612854
base,2,0.672895610332489,1.0346183776855469,0.7686975002288818,0.7742141485214233
base,3,0.7846733927726746,0.6870973706245422,0.8138914704322815,0.6061052083969116
base,4,0.8366192579269409,0.5358171463012695,0.826156497001648,0.5537016987800598
base,5,0.8621635437011719,0.4471460282802582,0.8317557573318481,0.532723069190979
base,6,0.881193220615387,0.3840688467025757,0.8136248588562012,0.6010017991065979
base,7,0.8904508948326111,0.34469977021217346,0.8358885645866394,0.5448712706565857
base,8,0.9045088291168213,0.30994415283203125,0.8306892514228821,0.5509791970252991
base,9,0.9151951670646667,0.2803080976009369,0.8356218934059143,0.5646226406097412
base,10,0.9218240976333618,0.2598063051700592,0.8409545421600342,0.5752878189086914
base,11,0.9282244443893433,0.24176998436450958,0.8324223160743713,0.5953630805015564
base,12,0.9295388460159302,0.22838523983955383,0.8329555988311768,0.6123749017715454
base,13,0.937710702419281,0.2093450129032135,0.8241567611694336,0.6568368077278137
base,14,0.9395965337753296,0.20027175545692444,0.8297560214996338,0.6356926560401917
base,15,0.9465112090110779,0.18485847115516663,0.8260232210159302,0.665775716304779
base,16,0.9455968737602234,0.17516878247261047,0.8257565498352051,0.6923910975456238
base,17,0.9516543745994568,0.1649852842092514,0.8020263910293579,0.7851120829582214
base,18,0.9525687098503113,0.1588371843099594,0.8225569725036621,0.7523641586303711
base,19,0.9583404660224915,0.1440240740776062,0.8138914704322815,0.8045834898948669
base,20,0.9553688764572144,0.14535458385944366,0.8216238021850586,0.782897412776947
more_word_length,1,0.3323618471622467,1.7554196119308472,0.6007199287414551,1.4483377933502197
more_word_length,2,0.6251214146614075,1.1680657863616943,0.7203039526939392,0.8593414425849915
more_word_length,3,0.7695868611335754,0.737750768661499,0.7606985569000244,0.7109208106994629
more_word_length,4,0.8289045095443726,0.564659833908081,0.8189574480056763,0.5504137873649597
more_word_length,5,0.8625635504722595,0.45478594303131104,0.8346887230873108,0.5049371719360352
more_word_length,6,0.8769643902778625,0.40070584416389465,0.84455406665802,0.484376460313797
more_word_length,7,0.8902794718742371,0.3567565381526947,0.846287190914154,0.47846129536628723
more_word_length,8,0.9011943340301514,0.32784247398376465,0.839621365070343,0.5091685056686401
more_word_length,9,0.9102805852890015,0.29473578929901123,0.8346887230873108,0.5361544489860535
more_word_length,10,0.9209669232368469,0.26815468072891235,0.8473536968231201,0.5018832087516785
more_word_length,11,0.9229098558425903,0.2560921609401703,0.8514864444732666,0.49177682399749756
more_word_length,12,0.930053174495697,0.23124754428863525,0.8444207310676575,0.5351755023002625
more_word_length,13,0.934053361415863,0.21776464581489563,0.8476203083992004,0.5291391611099243
more_word_length,14,0.9382821917533875,0.2067529261112213,0.8489534854888916,0.5404077172279358
more_word_length,15,0.9395965337753296,0.19916561245918274,0.8454872965812683,0.5574782490730286
more_word_length,16,0.9458826184272766,0.1837596446275711,0.850953221321106,0.5449526906013489
more_word_length,17,0.9487399458885193,0.1716424971818924,0.8350886702537537,0.6275715827941895
more_word_length,18,0.9510257840156555,0.16745251417160034,0.8458872437477112,0.594995379447937
more_word_length,19,0.9543973803520203,0.15743045508861542,0.8436208367347717,0.6178638935089111
more_word_length,20,0.9590262174606323,0.1402094066143036,0.8393547534942627,0.6512196660041809
