run,epoch,accuracy,loss,val_accuracy,val_loss
16,1,0.5211288928985596,1.3789111375808716,0.728748619556427,0.8547097444534302
16,2,0.7583395838737488,0.7588933706283569,0.7846293449401855,0.662024974822998
16,3,0.8037329912185669,0.6237715482711792,0.7972407937049866,0.6177213191986084
16,4,0.8231745362281799,0.5591528415679932,0.8056020140647888,0.5982683897018433
16,5,0.8347319960594177,0.5240694880485535,0.8060200810432434,0.5954716205596924
16,6,0.844109296798706,0.4935809373855591,0.8088768124580383,0.5903501510620117
16,7,0.8502911925315857,0.4760732650756836,0.8079013228416443,0.5905249118804932
16,8,0.8553083539009094,0.45851191878318787,0.8097826242446899,0.5899237990379333
16,9,0.8608033657073975,0.44337257742881775,0.8102006912231445,0.5952036380767822
16,10,0.8645662069320679,0.43202394247055054,0.8113851547241211,0.5999570488929749
16,11,0.8673734664916992,0.4201665222644806,0.8127090334892273,0.5959275364875793
16,12,0.8698820471763611,0.4131694436073303,0.808667778968811,0.6014316082000732
16,13,0.8736448884010315,0.3991115987300873,0.8085284233093262,0.6120110154151917
16,14,0.8763028383255005,0.39027124643325806,0.8088768124580383,0.6097474098205566
16,15,0.8781245350837708,0.3838730454444885,0.8075529336929321,0.6116039156913757
16,16,0.8801851868629456,0.3785600960254669,0.8095039129257202,0.6155445575714111
16,17,0.8837688565254211,0.3693070709705353,0.8099219799041748,0.63003009557724
16,18,0.8844557404518127,0.3631437420845032,0.8105490803718567,0.6186398267745972
16,19,0.8875914812088013,0.35668468475341797,0.8095735907554626,0.620737612247467
16,20,0.8882185816764832,0.35222333669662476,0.8085284233093262,0.6315689086914062
32,1,0.49723756313323975,1.4305027723312378,0.7564102411270142,0.8167692422866821
32,2,0.7670300006866455,0.7379984855651855,0.8134058117866516,0.5887759923934937
32,3,0.8181275129318237,0.5768700838088989,0.8198857307434082,0.5511040091514587
32,4,0.8435418605804443,0.4964878261089325,0.8333333134651184,0.5104885101318359
32,5,0.8550694584846497,0.45451271533966064,0.8335423469543457,0.5054787993431091
32,6,0.8662983179092407,0.41992300748825073,0.8381410241127014,0.4931880533695221
32,7,0.877825915813446,0.386853963136673,0.8368171453475952,0.5033791065216064
32,8,0.881051242351532,0.3735119104385376,0.8388378024101257,0.5102940797805786
32,9,0.8854711055755615,0.360834002494812,0.8339604139328003,0.5208548307418823
32,10,0.889114499092102,0.34498071670532227,0.8357720375061035,0.5313901305198669
32,11,0.8960728645324707,0.33225035667419434,0.8357023596763611,0.5184589624404907
32,12,0.8973570466041565,0.32356786727905273,0.8386984467506409,0.5247160196304321
32,13,0.9008511304855347,0.31253698468208313,0.834726870059967,0.5285673141479492
32,14,0.9048230648040771,0.30242058634757996,0.829431414604187,0.5490249395370483
32,15,0.9052709937095642,0.3000858724117279,0.8340997695922852,0.5448219180107117
32,16,0.9078692197799683,0.2883613705635071,0.8343088030815125,0.5530264377593994
32,17,0.9121994972229004,0.2812999486923218,0.8320791721343994,0.5546424984931946
32,18,0.9131252765655518,0.27282530069351196,0.8319398164749146,0.5753337740898132
32,19,0.9174854159355164,0.2661742866039276,0.8293617367744446,0.5672394037246704
32,20,0.9146483540534973,0.2647497057914734,0.8302675485610962,0.585895836353302
48,1,0.45796626806259155,1.545430302619934,0.7002508640289307,0.9965308308601379
