run,epoch,accuracy,loss,val_accuracy,val_loss
0.001,6,0.9027624130249023,0.2947288155555725,0.8323578834533691,0.549447774887085
0.001,7,0.9109750390052795,0.2692568302154541,0.8297798037528992,0.5929021835327148
0.001,8,0.9191877245903015,0.25003692507743835,0.8306856155395508,0.5751847624778748
0.001,9,0.9250112175941467,0.23228994011878967,0.8357720375061035,0.6365969777107239
0.001,10,0.9285650253295898,0.21743762493133545,0.8262959718704224,0.6628699898719788
0.001,11,0.9336419105529785,0.20278950035572052,0.8244844079017639,0.6981133222579956
0.001,12,0.9380916953086853,0.18792226910591125,0.8247631192207336,0.7271040081977844
0.001,13,0.9406301379203796,0.17733097076416016,0.8236482739448547,0.7738572955131531
0.001,14,0.9440047740936279,0.1694185435771942,0.8197463750839233,0.7838272452354431
0.001,15,0.9464834928512573,0.1605510413646698,0.8212096095085144,0.8458168506622314
0.001,16,0.9497386813163757,0.15006516873836517,0.8221850395202637,0.8424270153045654
0.001,17,0.9521278142929077,0.14214518666267395,0.8196070194244385,0.9123495221138
0.001,18,0.955054521560669,0.13311217725276947,0.8130574226379395,1.000160813331604
0.001,19,0.9570852518081665,0.126953125,0.810270369052887,1.0055269002914429
0.001,20,0.9618635177612305,0.11613033711910248,0.8083193898200989,1.042421579360962
1e-05,1,0.23951022326946259,1.9879580736160278,0.3274804949760437,1.844559669494629
1e-05,2,0.33122292160987854,1.8214668035507202,0.40551838278770447,1.7225970029830933
1e-05,3,0.39665523171424866,1.7064613103866577,0.4719899594783783,1.5962424278259277
1e-05,4,0.46361055970191956,1.5766469240188599,0.5480769276618958,1.4527478218078613
1e-05,5,0.5252799987792969,1.4358625411987305,0.5956661105155945,1.3057162761688232
1e-05,6,0.574615478515625,1.2920074462890625,0.6325250864028931,1.1677601337432861
1e-05,7,0.6175302267074585,1.1673109531402588,0.6679208278656006,1.053132176399231
1e-05,8,0.6519038081169128,1.0651527643203735,0.6960702538490295,0.963322639465332
1e-05,9,0.6809317469596863,0.9780961275100708,0.7107720375061035,0.8909039497375488
1e-05,10,0.7056294083595276,0.9083299040794373,0.7325111627578735,0.8334612250328064
1e-05,11,0.7263849377632141,0.8545801639556885,0.7425445914268494,0.7863929271697998
1e-05,12,0.7425414323806763,0.8065704107284546,0.7568283081054688,0.7469784617424011
1e-05,13,0.7526952624320984,0.767429769039154,0.7659559845924377,0.7140841484069824
1e-05,14,0.7699567079544067,0.7283394932746887,0.7779403328895569,0.682831883430481
1e-05,15,0.7784082293510437,0.6962125897407532,0.7860228419303894,0.6579586863517761
1e-05,16,0.786770224571228,0.6684948205947876,0.7947324514389038,0.6387930512428284
1e-05,17,0.7930715084075928,0.6417568325996399,0.7984253168106079,0.6216004490852356
1e-05,18,0.801224410533905,0.6235417723655701,0.8031633496284485,0.6055393815040588
1e-05,19,0.8077049255371094,0.6045078635215759,0.8074832558631897,0.5946038961410522
1e-05,20,0.8152008652687073,0.5857441425323486,0.8096432685852051,0.5828500986099243
0.0005,1,0.6995968222618103,0.8948190808296204,0.8208612203598022,0.5564824938774109
0.0005,2,0.8392713069915771,0.49808943271636963,0.8363990783691406,0.49553418159484863
0.0005,3,0.8668956160545349,0.41870009899139404,0.838559091091156,0.48842793703079224
0.0005,4,0.8795580267906189,0.3759863078594208,0.8421822786331177,0.4858108460903168
0.0005,5,0.8888158798217773,0.34446173906326294,0.8432971239089966,0.497803270816803
0.0005,6,0.8954755663871765,0.31937992572784424,0.8391861915588379,0.520875096321106
0.0005,7,0.9043452143669128,0.2966863214969635,0.8389074802398682,0.5184450745582581
0.0005,8,0.9107361435890198,0.2787947952747345,0.8367474675178528,0.5380008816719055
0.0005,9,0.915275514125824,0.2606353759765625,0.8334029912948608,0.565462589263916
0.0005,10,0.9200836420059204,0.24796873331069946,0.8302675485610962,0.6193873882293701
0.0005,11,0.9235180020332336,0.23348234593868256,0.8274804949760437,0.5944880247116089
0.0005,12,0.9294908046722412,0.21823598444461823,0.8285256624221802,0.6431496739387512
0.0005,13,0.9329550266265869,0.20728842914104462,0.8248327970504761,0.7108774781227112
0.0005,14,0.9369269609451294,0.19495530426502228,0.824345052242279,0.6706770062446594
0.0005,15,0.9403016567230225,0.18364006280899048,0.8248327970504761,0.7030315399169922
0.0005,16,0.9428699612617493,0.17467674612998962,0.8225334286689758,0.7498587369918823
0.0005,17,0.944721519947052,0.16603495180606842,0.821906328201294,0.7615735530853271
0.0005,18,0.9489920735359192,0.1564771980047226,0.8191889524459839,0.8194496035575867
0.0005,19,0.95021653175354,0.1494135558605194,0.8127787113189697,0.8320577144622803
0.0005,20,0.953382134437561,0.14214612543582916,0.8154264092445374,0.8576801419258118
5e-05,1,0.3868597745895386,1.6860473155975342,0.6081382632255554,1.3430081605911255
5e-05,2,0.6420785188674927,1.1485885381698608,0.724916398525238,0.8910139799118042
5e-05,3,0.7466626763343811,0.8213184475898743,0.7845596671104431,0.6936130523681641
5e-05,4,0.7883828282356262,0.6730393767356873,0.7996098399162292,0.6212125420570374
5e-05,5,0.8153203129768372,0.5885663628578186,0.8124303221702576,0.5753375291824341
5e-05,6,0.8296251893043518,0.5387983322143555,0.8177257776260376,0.5461003184318542
5e-05,7,0.8429744839668274,0.5001288056373596,0.8217669725418091,0.5402425527572632
5e-05,8,0.8508287072181702,0.47229424118995667,0.8218366503715515,0.5412232875823975
5e-05,9,0.8569210171699524,0.4557235538959503,0.8244147300720215,0.5310060977935791
5e-05,10,0.8646557927131653,0.43309640884399414,0.8285953402519226,0.5223064422607422
5e-05,11,0.8696730136871338,0.41503438353538513,0.8266443610191345,0.5312384963035583
5e-05,12,0.8739137053489685,0.40329569578170776,0.827689528465271,0.525051474571228
5e-05,13,0.8774973750114441,0.3915022909641266,0.829919159412384,0.5246437191963196
5e-05,14,0.879438579082489,0.3829718232154846,0.8297101259231567,0.5235927700996399
5e-05,15,0.8819770216941833,0.3747621774673462,0.8287346959114075,0.5373710989952087
5e-05,16,0.8859190940856934,0.36286598443984985,0.8309643268585205,0.5296569466590881
5e-05,17,0.8900104761123657,0.35446515679359436,0.8301978707313538,0.5300272107124329
5e-05,18,0.892608642578125,0.34538379311561584,0.8310340046882629,0.5340149402618408
5e-05,19,0.8935045599937439,0.33777034282684326,0.8324275612831116,0.5280993580818176
5e-05,20,0.8951470851898193,0.33342501521110535,0.8311036825180054,0.5305849313735962
