run,epoch,accuracy,loss,val_accuracy,val_loss
5,1,0.3510527014732361,1.8485493659973145,0.5386009216308594,1.6563361883163452
5,2,0.5171270966529846,1.5131855010986328,0.5615941882133484,1.4032896757125854
5,3,0.5812453627586365,1.3541207313537598,0.6020066738128662,1.344553828239441
5,4,0.6429445743560791,1.2378911972045898,0.6775362491607666,1.194887399673462
5,5,0.6872032284736633,1.120632290840149,0.7210144996643066,1.0801928043365479
5,6,0.7044049501419067,1.0313220024108887,0.7207357883453369,1.0379359722137451
5,7,0.7216365337371826,0.9494972229003906,0.7143255472183228,0.960701584815979
5,8,0.7536807656288147,0.8866095542907715,0.7872073650360107,0.8739228248596191
5,9,0.7752724885940552,0.8295624256134033,0.7541109323501587,0.9262813329696655
5,10,0.7839629650115967,0.7829477190971375,0.7817725539207458,0.7913838028907776
5,11,0.7893982529640198,0.7385568618774414,0.7823996543884277,0.7897819876670837
5,12,0.7907719612121582,0.7108710408210754,0.7879041433334351,0.7486151456832886
5,13,0.8059130907058716,0.6697027087211609,0.807692289352417,0.7054513096809387
5,14,0.816783607006073,0.629645824432373,0.8210702538490295,0.662062406539917
5,15,0.8212931156158447,0.5930973291397095,0.8208612203598022,0.6356459856033325
5,16,0.8228460550308228,0.5696967840194702,0.8221153616905212,0.6307551264762878
5,17,0.8271763324737549,0.5506447553634644,0.8260172605514526,0.6168120503425598
5,18,0.8349111676216125,0.5318429470062256,0.8298494815826416,0.6167967319488525
5,19,0.8344034552574158,0.5215775370597839,0.8273411393165588,0.6195767521858215
5,20,0.8406450748443604,0.5050294995307922,0.8306856155395508,0.6324408650398254
10,1,0.3857249617576599,1.6486272811889648,0.6045847535133362,1.1933367252349854
10,2,0.6553083658218384,1.0423879623413086,0.7578734755516052,0.7780070304870605
10,3,0.7571449875831604,0.7643513679504395,0.8164715766906738,0.5908318758010864
10,4,0.7937285304069519,0.6400106549263,0.8171683549880981,0.5757495760917664
10,5,0.8148126006126404,0.5747622847557068,0.8284559845924377,0.5272431969642639
10,6,0.8307301998138428,0.5304495692253113,0.8382107019424438,0.5091643333435059
10,7,0.8387935161590576,0.5056256055831909,0.8396739363670349,0.5022686123847961
10,8,0.844169020652771,0.4852534234523773,0.8416945338249207,0.49782001972198486
10,9,0.8524712324142456,0.4567519426345825,0.8422519564628601,0.4965505599975586
10,10,0.8595490455627441,0.43618252873420715,0.8491499423980713,0.4852617084980011
10,11,0.8635508418083191,0.4213990271091461,0.8436455130577087,0.5027532577514648
10,12,0.8667164444923401,0.4029266834259033,0.8455267548561096,0.49268433451652527
10,13,0.8742123246192932,0.3894710838794708,0.8507525324821472,0.4860198199748993
10,14,0.8745110034942627,0.3831234872341156,0.8397436141967773,0.5230881571769714
10,15,0.8796476125717163,0.36755311489105225,0.8458054661750793,0.5068161487579346
10,16,0.8826937675476074,0.361931174993515,0.8438544869422913,0.5061538815498352
10,17,0.8871434926986694,0.34849846363067627,0.8493589758872986,0.4949011206626892
10,18,0.8893235921859741,0.3444052040576935,0.849916398525238,0.5102153420448303
10,19,0.8943706154823303,0.3305610716342926,0.8498467206954956,0.5069173574447632
10,20,0.8974764943122864,0.3215233385562897,0.8500557541847229,0.5191910862922668
20,1,0.3646707534790039,1.676021933555603,0.7019927501678467,1.0574607849121094
20,2,0.7105569839477539,0.9032618999481201,0.789158284664154,0.6631602048873901
20,3,0.7850679159164429,0.6787875890731812,0.8046265244483948,0.6033426523208618
