run,epoch,accuracy,loss,val_accuracy,val_loss
base,15,0.8175239562988281,0.7541436553001404,0.700801432132721,1.319109559059143
base,16,0.823313295841217,0.7120222449302673,0.7079252004623413,1.2919878959655762
base,17,0.8277666568756104,0.6804171204566956,0.709260880947113,1.3061338663101196
base,18,0.8380093574523926,0.6477259397506714,0.7043632864952087,1.3365436792373657
base,19,0.8450233936309814,0.6124954223632812,0.7056990265846252,1.334721326828003
base,20,0.8483633995056152,0.5862704515457153,0.7101513743400574,1.3516956567764282
dense30,1,0.3001558780670166,3.066528558731079,0.37978628277778625,2.40190052986145
dense30,2,0.45201513171195984,2.2918269634246826,0.5111309289932251,2.0632123947143555
dense30,3,0.5237140655517578,1.9655572175979614,0.5654497146606445,1.8017815351486206
dense30,4,0.5973057150840759,1.6951310634613037,0.6393588781356812,1.639529824256897
dense30,5,0.6526386141777039,1.5103925466537476,0.6424754858016968,1.5620839595794678
dense30,6,0.6910487413406372,1.3561007976531982,0.6598396897315979,1.4490876197814941
dense30,7,0.7172122001647949,1.2234059572219849,0.6731967926025391,1.3864707946777344
dense30,8,0.7384769320487976,1.1105927228927612,0.670970618724823,1.3578517436981201
dense30,9,0.7616344094276428,1.0141243934631348,0.6856634020805359,1.322569727897644
dense30,10,0.7796704769134521,0.9365658760070801,0.6994656920433044,1.290010690689087
dense30,11,0.7916945219039917,0.8669685125350952,0.6972395181655884,1.2829771041870117
dense30,12,0.8053885698318481,0.8072181344032288,0.690115749835968,1.2941702604293823
dense30,13,0.8160765767097473,0.7483788728713989,0.7065895199775696,1.2816342115402222
dense30,14,0.8258739709854126,0.702482283115387,0.7056990265846252,1.2862144708633423
dense30,15,0.8384546637535095,0.6550046801567078,0.7123775482177734,1.2924184799194336
dense30,16,0.8482520580291748,0.6129171252250671,0.7212823033332825,1.284597635269165
dense30,17,0.8572701215744019,0.5723810195922852,0.7177203893661499,1.2894253730773926
dense30,18,0.871854841709137,0.5333407521247864,0.7230632305145264,1.3093597888946533
dense30,19,0.8775328397750854,0.5038430690765381,0.7101513743400574,1.3518339395523071
dense30,20,0.8826541900634766,0.4815365970134735,0.7257346510887146,1.3291059732437134
4heads,1,0.3221999406814575,2.945613384246826,0.4447907507419586,2.4470348358154297
4heads,2,0.4475618004798889,2.308026075363159,0.5164737105369568,2.0697250366210938
4heads,3,0.5228234529495239,1.9709585905075073,0.5498664379119873,1.8321576118469238
4heads,4,0.5693609714508057,1.7487777471542358,0.5796972513198853,1.698427438735962
4heads,5,0.6004230976104736,1.6004256010055542,0.5894924402236938,1.617488145828247
4heads,6,0.6362725496292114,1.4787911176681519,0.6206589341163635,1.5593794584274292
4heads,7,0.6757960319519043,1.363499641418457,0.6482635736465454,1.487433910369873
4heads,8,0.7104208469390869,1.2420189380645752,0.6700801253318787,1.4184441566467285
4heads,9,0.7348029613494873,1.1323105096817017,0.6821014881134033,1.3874393701553345
4heads,10,0.7530616521835327,1.0496691465377808,0.6780943870544434,1.3434535264968872
4heads,11,0.7654197216033936,0.9820755124092102,0.6856634020805359,1.3206026554107666
4heads,12,0.774549126625061,0.9218394756317139,0.6847729086875916,1.335140585899353
4heads,13,0.7902471423149109,0.8639340996742249,0.6941229104995728,1.3204138278961182
4heads,14,0.8036072254180908,0.8190023303031921,0.6959038376808167,1.3180471658706665
4heads,15,0.8132932782173157,0.7677537798881531,0.6981300115585327,1.3061543703079224
4heads,16,0.8209753036499023,0.7291156053543091,0.6959038376808167,1.3455559015274048
4heads,17,0.8288799524307251,0.6854720115661621,0.7003561854362488,1.3438993692398071
4heads,18,0.8393453359603882,0.638437807559967,0.7052537798881531,1.3549681901931763
4heads,19,0.8450233936309814,0.6133987307548523,0.7105966210365295,1.3437399864196777
4heads,20,0.8562681078910828,0.5726187825202942,0.6999109387397766,1.3943839073181152
dense80,1,0.37107548117637634,2.803626537322998,0.4483526349067688,2.195661783218384
dense80,2,0.46938320994377136,2.0983169078826904,0.5075690150260925,1.9401644468307495
dense80,3,0.5488755106925964,1.7975826263427734,0.5975067019462585,1.678615689277649
dense80,4,0.6276998519897461,1.5592552423477173,0.6371327042579651,1.5755577087402344
dense80,5,0.6674460172653198,1.4164130687713623,0.6495993137359619,1.491006851196289
dense80,6,0.6961700916290283,1.2772881984710693,0.6642920970916748,1.4005080461502075
dense80,7,0.7202182412147522,1.1532624959945679,0.6740872859954834,1.3380475044250488
dense80,8,0.7425963282585144,1.0579246282577515,0.6718611121177673,1.3369686603546143
dense80,9,0.7658650875091553,0.9594289064407349,0.6861086487770081,1.275048851966858
dense80,10,0.7879091501235962,0.8872985243797302,0.6932324171066284,1.2465074062347412
dense80,11,0.8073925375938416,0.8131042122840881,0.699020504951477,1.2378813028335571
dense80,12,0.8200846314430237,0.7534713745117188,0.7083704471588135,1.2338563203811646
dense80,13,0.8367846608161926,0.6957977414131165,0.7105966210365295,1.2624350786209106
dense80,14,0.8482520580291748,0.6450523734092712,0.7132680416107178,1.261216402053833
dense80,15,0.8592740893363953,0.6021838784217834,0.7154942154884338,1.2594778537750244
dense80,16,0.869182825088501,0.5520522594451904,0.7150489687919617,1.2747219800949097
dense80,17,0.8794255256652832,0.5121052861213684,0.7101513743400574,1.3093394041061401
dense80,18,0.884212851524353,0.4798058867454529,0.7235084772109985,1.303672194480896
dense80,19,0.893676221370697,0.44534873962402344,0.7235084772109985,1.2901439666748047
dense80,20,0.8974615931510925,0.4146425724029541,0.7181656360626221,1.35566246509552
